id,category
1076124,2 Poor
1076141,1 Good
1076144,1 Good
1076150,1 Good
1076169,2 Poor
1076170,1 Good
1076171,1 Good
1076174,2 Poor
1076175,1 Good
1076176,2 Poor
1076177,1 Good
1076178,1 Good
1076180,2 Poor
1076181,1 Good
1076182,1 Good
1076183,2 Poor
1076184,2 Poor
1076185,1 Good
1076186,1 Good
1076187,3 Bad
1076188,2 Poor
1076189,1 Good
1076190,1 Good
1076191,1 Good
1076192,1 Good
1076193,1 Good
1076194,1 Good
1076195,2 Poor
1076196,1 Good
1076197,2 Poor
1076198,1 Good
1076199,2 Poor
1076200,2 Poor
1076201,1 Good
1076211,1 Good
1076262,1 Good
1076277,1 Good
1076278,2 Poor
1076279,1 Good
1076280,2 Poor
1076281,1 Good
1076282,2 Poor
1076283,3 Bad
1076284,1 Good
1076285,1 Good
1076289,1 Good
1076306,1 Good
1076321,1 Good
1076336,1 Good
1076344,1 Good
1076353,1 Good
1076375,2 Poor
1076376,3 Bad
1076377,1 Good
1076378,1 Good
1076386,1 Good
1076387,2 Poor
1076388,2 Poor
1076389,1 Good
1076390,1 Good
1076391,2 Poor
1076392,1 Good
1076393,1 Good
1076394,1 Good
1076395,1 Good
1076396,1 Good
1076397,1 Good
1076398,2 Poor
1076399,2 Poor
1076400,2 Poor
1076401,3 Bad
1076402,3 Bad
1076403,1 Good
1076404,1 Good
1076406,1 Good
1076407,2 Poor
1076408,2 Poor
1076409,1 Good
1076410,2 Poor
1076411,2 Poor
1076412,1 Good
1076413,1 Good
1076416,2 Poor
1076417,1 Good
1076418,2 Poor
1076419,2 Poor
1076420,2 Poor
1076421,2 Poor
1076422,1 Good
1076423,1 Good
1076424,1 Good
1076425,1 Good
1076426,2 Poor
1076427,1 Good
1076428,1 Good
1076442,1 Good
1076450,1 Good
1076451,1 Good
1076459,2 Poor
1076460,1 Good
1076461,3 Bad
1076462,1 Good
1076497,2 Poor
1076499,2 Poor
1076500,2 Poor
1076501,2 Poor
1076502,1 Good
1076509,1 Good
1076511,2 Poor
1076515,2 Poor
1076544,1 Good
1076553,1 Good
1076559,2 Poor
1076565,1 Good
1076571,1 Good
1076574,2 Poor
1076581,1 Good
1076588,1 Good
1076590,1 Good
1076597,2 Poor
1076598,1 Good
1076599,2 Poor
1076600,2 Poor
1076601,1 Good
1076602,2 Poor
1076603,2 Poor
1076604,2 Poor
1076605,2 Poor
1076606,2 Poor
1076607,2 Poor
1076608,3 Bad
1076609,1 Good
1076610,2 Poor
1076611,2 Poor
1076612,1 Good
1076613,2 Poor
1076616,1 Good
1076617,2 Poor
1076618,1 Good
1076619,1 Good
1076620,1 Good
1076622,1 Good
1076623,2 Poor
1076624,2 Poor
1076625,1 Good
1076626,1 Good
1076629,1 Good
1076630,1 Good
1076631,2 Poor
1076647,2 Poor
1076650,1 Good
1076654,2 Poor
1076696,2 Poor
1076703,1 Good
1076704,1 Good
1076761,1 Good
1076766,2 Poor
1076769,1 Good
1076771,3 Bad
1076773,2 Poor
1076780,2 Poor
1076781,1 Good
1076785,1 Good
1076786,2 Poor
1076789,2 Poor
1076790,1 Good
1076800,1 Good
1076801,2 Poor
1076803,1 Good
1076804,1 Good
1076805,1 Good
1076811,2 Poor
1076816,1 Good
1076817,1 Good
1076818,1 Good
1076819,2 Poor
1076820,1 Good
1076821,1 Good
1076822,1 Good
1076823,2 Poor
1076824,2 Poor
1076825,2 Poor
1076826,1 Good
1076827,1 Good
1076829,2 Poor
1076830,2 Poor
1076831,2 Poor
1076832,2 Poor
1076833,2 Poor
1076834,2 Poor
1076835,1 Good
1076836,1 Good
1076837,2 Poor
1076838,1 Good
1076839,2 Poor
1076840,1 Good
1076841,1 Good
1076842,1 Good
1076844,1 Good
1076845,1 Good
1076903,2 Poor
1076904,1 Good
1076905,3 Bad
1076906,1 Good
1076923,1 Good
1076924,1 Good
1076927,1 Good
1076928,1 Good
1076929,2 Poor
1076930,1 Good
1076931,1 Good
1076932,2 Poor
1076936,2 Poor
1076937,1 Good
1076939,1 Good
1076966,1 Good
1076968,2 Poor
1076969,1 Good
1076973,2 Poor
1076980,2 Poor
1076983,2 Poor
1076984,1 Good
1076985,1 Good
1076992,1 Good
1076999,1 Good
1077000,1 Good
1077003,2 Poor
1077004,2 Poor
1077005,1 Good
1077006,1 Good
1077007,1 Good
1077023,2 Poor
1077024,1 Good
1077026,2 Poor
1077028,3 Bad
1077029,1 Good
1077030,1 Good
1077031,1 Good
1077032,1 Good
1077034,2 Poor
1077035,2 Poor
1077036,3 Bad
1077037,1 Good
1077038,2 Poor
1077039,2 Poor
1077040,1 Good
1077041,1 Good
1077042,2 Poor
1077043,1 Good
1077044,2 Poor
1077045,1 Good
1077046,1 Good
1077047,1 Good
1077048,2 Poor
1077049,1 Good
1077050,2 Poor
1077051,2 Poor
1077052,2 Poor
1077053,1 Good
1077054,1 Good
1077055,1 Good
1077056,2 Poor
1077057,1 Good
1077058,2 Poor
1077060,2 Poor
1077061,1 Good
1077062,2 Poor
1077063,1 Good
1077064,2 Poor
1077065,2 Poor
1077066,1 Good
1077067,1 Good
1077068,2 Poor
1077069,1 Good
1077070,1 Good
1077073,3 Bad
1077130,1 Good
1077131,1 Good
1077136,1 Good
1077138,1 Good
1077143,2 Poor
1077155,1 Good
1077159,1 Good
1077160,1 Good
1077171,2 Poor
1077174,1 Good
1077175,1 Good
1077177,2 Poor
1077179,1 Good
1077180,2 Poor
1077185,2 Poor
1077187,1 Good
1077189,1 Good
1077194,1 Good
1077195,2 Poor
1077196,2 Poor
1077197,1 Good
1077215,1 Good
1077216,2 Poor
1077224,1 Good
1077225,1 Good
1077229,2 Poor
1077241,1 Good
1077247,2 Poor
1077248,1 Good
1077249,1 Good
1077250,1 Good
1077251,2 Poor
1077252,1 Good
1077253,2 Poor
1077254,1 Good
1077262,2 Poor
1077263,1 Good
1077265,2 Poor
1077266,2 Poor
1077267,2 Poor
1077268,1 Good
1077269,3 Bad
1077270,2 Poor
1077271,1 Good
1077273,1 Good
1077274,2 Poor
1077275,1 Good
1077276,1 Good
1077277,1 Good
1077278,1 Good
1077334,2 Poor
1077364,1 Good
1077382,1 Good
1077383,1 Good
1077384,1 Good
1077385,1 Good
1077395,1 Good
1077402,1 Good
1077439,1 Good
1077454,1 Good
1077455,1 Good
1077459,3 Bad
1077463,2 Poor
1077465,1 Good
1077467,1 Good
1077468,1 Good
1077469,2 Poor
1077470,2 Poor
1077472,2 Poor
1077473,1 Good
1077474,1 Good
1077475,2 Poor
1077477,2 Poor
1077480,1 Good
1077481,2 Poor
1077482,1 Good
1077483,1 Good
1077484,1 Good
1077485,1 Good
1077486,2 Poor
1077487,2 Poor
1077488,1 Good
1077489,1 Good
1077490,2 Poor
1077491,2 Poor
1077492,1 Good
1077493,1 Good
1077494,1 Good
1077495,1 Good
1077496,2 Poor
1077497,2 Poor
1077498,1 Good
1077499,1 Good
1077500,2 Poor
1077502,2 Poor
1077503,2 Poor
1077542,1 Good
1077594,1 Good
1077616,2 Poor
1077624,1 Good
1077643,1 Good
1077644,3 Bad
1077647,1 Good
1077664,1 Good
1077668,1 Good
1077678,2 Poor
1077679,1 Good
1077680,2 Poor
1077681,1 Good
1077682,2 Poor
1077683,1 Good
1077686,2 Poor
1077687,2 Poor
1077688,1 Good
1077689,2 Poor
1077690,2 Poor
1077691,1 Good
1077692,1 Good
1077694,1 Good
1077695,1 Good
1077696,1 Good
1077698,1 Good
1077699,2 Poor
1077700,1 Good
1077701,2 Poor
1077702,2 Poor
1077703,2 Poor
1077704,1 Good
1077705,1 Good
1077706,2 Poor
1077707,1 Good
1077708,1 Good
1077709,1 Good
1077710,2 Poor
1077711,2 Poor
1077712,1 Good
1077713,1 Good
1077714,2 Poor
1077715,2 Poor
1077716,2 Poor
1077717,2 Poor
1077718,1 Good
1077719,4 Very bad
1077720,1 Good
1077721,1 Good
1077722,2 Poor
1077725,1 Good
1077766,2 Poor
1077778,1 Good
1077780,4 Very bad
1077823,1 Good
1077824,1 Good
1077858,1 Good
1077859,1 Good
1077860,1 Good
1077861,1 Good
1077862,1 Good
1077863,2 Poor
1077864,2 Poor
1077867,2 Poor
1077868,1 Good
1077869,1 Good
1077870,2 Poor
1077871,2 Poor
1077872,2 Poor
1077876,1 Good
1077895,2 Poor
1077898,2 Poor
1077899,2 Poor
1077900,1 Good
1077903,1 Good
1077904,1 Good
1077905,1 Good
1077906,1 Good
1077907,1 Good
1077908,2 Poor
1077909,2 Poor
1077910,2 Poor
1077911,1 Good
1077912,1 Good
1077913,1 Good
1077914,1 Good
1077915,1 Good
1077916,3 Bad
1077917,1 Good
1077918,1 Good
1077919,1 Good
1077920,1 Good
1077921,1 Good
1077922,1 Good
1077923,1 Good
1077924,3 Bad
1077925,1 Good
1077926,2 Poor
1077927,2 Poor
1077928,1 Good
1077929,1 Good
1077930,4 Very bad
1077931,1 Good
1077932,1 Good
1077933,1 Good
1077934,1 Good
1077935,1 Good
1077936,1 Good
1077937,2 Poor
1077938,1 Good
1077939,1 Good
1077940,2 Poor
1077941,1 Good
1077942,1 Good
1077943,3 Bad
1077944,2 Poor
1077945,1 Good
1077946,1 Good
1077947,2 Poor
1077948,1 Good
1077949,1 Good
1077950,1 Good
1077951,2 Poor
1077952,1 Good
1077953,1 Good
1077954,2 Poor
1077955,1 Good
1077956,1 Good
1077957,1 Good
1077958,1 Good
1077959,1 Good
1077960,1 Good
1077961,1 Good
1077962,1 Good
1077963,2 Poor
1077964,2 Poor
1077965,1 Good
1077967,1 Good
1077968,1 Good
1077969,1 Good
1077970,1 Good
1077971,1 Good
1077972,2 Poor
1077973,1 Good
1077974,1 Good
1077975,2 Poor
1077976,2 Poor
1077977,1 Good
1077978,1 Good
1077979,1 Good
1077980,1 Good
1077981,1 Good
1077982,1 Good
1077983,1 Good
1077984,2 Poor
1077985,2 Poor
1077986,2 Poor
1077987,1 Good
1077988,2 Poor
1077989,1 Good
1077990,1 Good
1077991,2 Poor
1077992,2 Poor
1077993,1 Good
1077996,1 Good
1077997,2 Poor
1077998,2 Poor
1077999,2 Poor
1078000,1 Good
1078002,1 Good
1078003,1 Good
1078004,2 Poor
1078005,1 Good
1078006,1 Good
1078007,1 Good
1078008,2 Poor
1078009,1 Good
1078010,2 Poor
1078011,2 Poor
1078012,1 Good
1078013,1 Good
1078014,2 Poor
1078015,1 Good
1078016,1 Good
1078017,1 Good
1078018,2 Poor
1078019,1 Good
1078020,2 Poor
1078021,1 Good
1078022,1 Good
1078023,3 Bad
1078024,2 Poor
1078030,1 Good
1078031,1 Good
1078032,1 Good
1078033,1 Good
1078036,2 Poor
1078038,2 Poor
1078041,2 Poor
1078045,1 Good
1078046,1 Good
1078047,2 Poor
1078048,2 Poor
1078049,2 Poor
1078050,1 Good
1078051,1 Good
1078052,2 Poor
1078053,1 Good
1078054,1 Good
1078055,1 Good
1078056,1 Good
1078057,2 Poor
1078058,2 Poor
1078059,1 Good
1078060,2 Poor
1078061,1 Good
1078062,1 Good
1078063,1 Good
1078064,2 Poor
1078065,2 Poor
1078066,1 Good
1078067,1 Good
1078069,2 Poor
1078070,2 Poor
1078071,1 Good
1078072,2 Poor
1078073,2 Poor
1078074,1 Good
1078075,1 Good
1078076,2 Poor
1078077,2 Poor
1078078,1 Good
1078079,1 Good
1078080,1 Good
1078081,2 Poor
1078082,2 Poor
1078083,2 Poor
1078087,1 Good
1078089,2 Poor
1078090,2 Poor
1078099,1 Good
1078113,2 Poor
1078114,1 Good
1078115,1 Good
1078116,1 Good
1078130,1 Good
1078131,2 Poor
1078132,2 Poor
1078133,1 Good
1078134,1 Good
1078135,2 Poor
1078136,1 Good
1078137,2 Poor
1078138,2 Poor
1078139,1 Good
1078140,2 Poor
1078141,3 Bad
1078142,2 Poor
1078143,1 Good
1078144,2 Poor
1078145,1 Good
1078146,1 Good
1078147,1 Good
1078148,2 Poor
1078149,2 Poor
1078150,2 Poor
1078151,1 Good
1078152,1 Good
1078153,1 Good
1078154,1 Good
1078155,1 Good
1078156,2 Poor
1078157,1 Good
1078158,1 Good
1078159,1 Good
1078160,1 Good
1078161,2 Poor
1078162,1 Good
1078163,2 Poor
1078164,1 Good
1078165,1 Good
1078166,1 Good
1078167,2 Poor
1078168,2 Poor
1078169,1 Good
1078170,2 Poor
1078171,2 Poor
1078172,1 Good
1078173,1 Good
1078174,1 Good
1078175,2 Poor
1078176,2 Poor
1078177,2 Poor
1078178,1 Good
1078179,2 Poor
1078180,1 Good
1078181,2 Poor
1078182,2 Poor
1078183,1 Good
1078184,1 Good
1078185,1 Good
1078186,2 Poor
1078188,1 Good
1078189,2 Poor
1078190,2 Poor
1078191,1 Good
1078192,1 Good
1078193,2 Poor
1078194,1 Good
1078195,3 Bad
1078196,1 Good
1078197,2 Poor
1078198,2 Poor
1078199,1 Good
1078200,1 Good
1078201,2 Poor
1078202,1 Good
1078203,1 Good
1078204,1 Good
1078205,2 Poor
1078206,1 Good
1078207,1 Good
1078208,2 Poor
1078209,2 Poor
1078210,1 Good
1078211,1 Good
1078212,2 Poor
1078213,2 Poor
1078214,1 Good
1078217,1 Good
1078220,2 Poor
1078230,1 Good
1078235,1 Good
1078236,2 Poor
1078237,1 Good
1078238,1 Good
1078239,1 Good
1078240,1 Good
1078241,2 Poor
1078242,1 Good
1078243,2 Poor
1078244,1 Good
1078245,1 Good
1078246,1 Good
1078247,1 Good
1078248,2 Poor
1078249,2 Poor
1078250,1 Good
1078251,2 Poor
1078252,1 Good
1078253,1 Good
1078254,1 Good
1078255,1 Good
1078256,1 Good
1078257,1 Good
1078258,1 Good
1078259,1 Good
1078260,2 Poor
1078261,1 Good
1078262,2 Poor
1078267,1 Good
1078269,1 Good
1078278,1 Good
1078279,1 Good
1078280,1 Good
1078281,1 Good
1078282,1 Good
1078283,1 Good
1078284,1 Good
1078285,1 Good
1078286,2 Poor
1078287,2 Poor
1078288,1 Good
1078289,1 Good
1078290,1 Good
1078291,2 Poor
1078292,1 Good
1078294,2 Poor
1078296,1 Good
1078297,2 Poor
1078298,1 Good
1078299,2 Poor
1078303,2 Poor
1078306,1 Good
1078307,1 Good
1078313,2 Poor
1078314,1 Good
1078315,2 Poor
1078316,2 Poor
1078317,1 Good
1078318,2 Poor
1078319,2 Poor
1078320,1 Good
1078321,2 Poor
1078324,1 Good
1078325,1 Good
1078330,2 Poor
1078331,2 Poor
1078332,1 Good
1078333,1 Good
1078335,1 Good
1078336,1 Good
1078338,2 Poor
1078340,2 Poor
1078342,2 Poor
1078344,1 Good
1078345,1 Good
1078352,2 Poor
1078353,2 Poor
1078360,1 Good
1078361,2 Poor
1078362,2 Poor
1078363,1 Good
1078364,2 Poor
1078365,2 Poor
1078366,1 Good
1078367,1 Good
1078368,1 Good
1078369,1 Good
1078370,2 Poor
1078371,1 Good
1078372,2 Poor
1078373,2 Poor
1078374,2 Poor
1078375,1 Good
1078376,1 Good
1078377,1 Good
1078378,2 Poor
1078379,1 Good
1078380,1 Good
1078381,1 Good
1078382,2 Poor
1078383,1 Good
1078384,1 Good
1078385,1 Good
1078386,1 Good
1078387,1 Good
1078388,1 Good
1078389,1 Good
1078390,1 Good
1078391,1 Good
1078392,1 Good
1078393,2 Poor
1078394,2 Poor
1078395,2 Poor
1078396,1 Good
1078397,1 Good
1078398,2 Poor
1078399,1 Good
1078400,2 Poor
1078401,1 Good
1078402,1 Good
1078403,1 Good
1078404,2 Poor
1078405,1 Good
1078406,1 Good
1078407,1 Good
1078408,2 Poor
1078409,2 Poor
1078410,1 Good
1078411,1 Good
1078413,1 Good
1078414,1 Good
1078415,1 Good
1078416,2 Poor
1078417,2 Poor
1078419,1 Good
1078420,1 Good
1078422,1 Good
1078423,1 Good
1078424,2 Poor
1078425,1 Good
1078426,2 Poor
1078428,1 Good
1078429,2 Poor
1078430,1 Good
1078431,1 Good
1078432,2 Poor
1078433,1 Good
1078434,1 Good
1078435,2 Poor
1078436,2 Poor
1078437,3 Bad
1078438,2 Poor
1078439,2 Poor
1078440,1 Good
1078441,1 Good
1078442,2 Poor
1078443,1 Good
1078444,2 Poor
1078445,1 Good
1078446,1 Good
1078447,1 Good
1078451,2 Poor
1078459,1 Good
1078460,1 Good
1078461,1 Good
1078462,2 Poor
1078463,2 Poor
1078464,2 Poor
1078465,2 Poor
1078466,1 Good
1078467,1 Good
1078468,1 Good
1078469,2 Poor
1078470,2 Poor
1078471,2 Poor
1078472,2 Poor
1078473,2 Poor
1078474,1 Good
1078475,1 Good
1078476,2 Poor
1078477,1 Good
1078479,1 Good
1078480,2 Poor
1078481,1 Good
1078482,1 Good
1078483,1 Good
1078484,2 Poor
1078485,1 Good
1078486,1 Good
1078487,1 Good
1078488,2 Poor
1078489,2 Poor
1078490,1 Good
1078491,1 Good
1078492,1 Good
1078502,1 Good
1078506,1 Good
1078508,2 Poor
1078509,2 Poor
1078510,1 Good
1078511,1 Good
1078512,1 Good
1078513,2 Poor
1078514,1 Good
1078515,2 Poor
1078516,2 Poor
1078517,2 Poor
1078518,2 Poor
1078519,2 Poor
1078520,2 Poor
1078521,2 Poor
1078522,1 Good
1078523,2 Poor
1078524,1 Good
1078525,1 Good
1078526,2 Poor
1078527,1 Good
1078528,1 Good
1078529,1 Good
1078532,2 Poor
1078534,2 Poor
1078535,2 Poor
1078543,2 Poor
1078544,2 Poor
1078545,1 Good
1078546,2 Poor
1078547,1 Good
1078548,2 Poor
1078549,2 Poor
1078550,1 Good
1078551,1 Good
1078552,2 Poor
1078553,1 Good
1078554,1 Good
1078555,1 Good
1078556,1 Good
1078557,1 Good
1078558,1 Good
1078559,1 Good
1078560,2 Poor
1078561,2 Poor
1078562,1 Good
1078563,1 Good
1078564,1 Good
1078565,1 Good
1078566,2 Poor
1078568,1 Good
1078569,2 Poor
1078570,1 Good
1078572,1 Good
1078579,1 Good
1078580,1 Good
1078581,2 Poor
1078582,1 Good
1078583,2 Poor
1078584,1 Good
1078585,1 Good
1078595,1 Good
1078596,1 Good
1078597,1 Good
1078598,2 Poor
1078599,2 Poor
1078600,1 Good
1078601,1 Good
1078602,1 Good
1078603,2 Poor
1078604,1 Good
1078605,2 Poor
1078606,2 Poor
1078607,1 Good
1078608,1 Good
1078609,2 Poor
1078610,1 Good
1078611,2 Poor
1078612,1 Good
1078619,2 Poor
1078620,2 Poor
1078622,1 Good
1078624,2 Poor
1078625,1 Good
1078626,2 Poor
1078627,1 Good
1078628,1 Good
1078629,2 Poor
1078630,2 Poor
1078631,2 Poor
1078632,1 Good
1078633,2 Poor
1078634,1 Good
1078635,1 Good
1078636,1 Good
1078637,2 Poor
1078638,2 Poor
1078639,2 Poor
1078640,2 Poor
1078641,2 Poor
1078642,1 Good
1078643,2 Poor
1078644,2 Poor
1078645,2 Poor
1078646,2 Poor
1078647,1 Good
1078648,2 Poor
1078649,1 Good
1078650,1 Good
1078651,1 Good
1078652,1 Good
1078653,1 Good
1078654,2 Poor
1078655,2 Poor
1078656,2 Poor
1078657,1 Good
1078658,2 Poor
1078659,2 Poor
1078660,1 Good
1078661,1 Good
1078662,2 Poor
1078663,1 Good
1078664,1 Good
1078665,1 Good
1078666,2 Poor
1078667,2 Poor
1078668,1 Good
1078669,1 Good
1078670,2 Poor
1078671,3 Bad
1078672,1 Good
1078673,1 Good
1078674,1 Good
1078675,1 Good
1078676,2 Poor
1078678,1 Good
1078679,2 Poor
1078680,1 Good
1078681,1 Good
1078682,2 Poor
1078683,2 Poor
1078684,2 Poor
1078685,1 Good
1078686,2 Poor
1078687,2 Poor
1078688,2 Poor
1078689,1 Good
1078690,1 Good
1078691,1 Good
1078692,2 Poor
1078693,2 Poor
1078694,2 Poor
1078698,1 Good
1078699,1 Good
1078700,1 Good
1078701,1 Good
1078702,1 Good
1078703,1 Good
1078704,1 Good
1078705,1 Good
1078713,1 Good
1078714,2 Poor
1078715,2 Poor
1078716,1 Good
1078717,1 Good
1078718,2 Poor
1078719,2 Poor
1078720,1 Good
1078721,1 Good
1078722,1 Good
1078723,1 Good
1078724,1 Good
1078725,1 Good
1078726,1 Good
1078727,1 Good
1078734,1 Good
1078735,1 Good
1078736,2 Poor
1078737,1 Good
1078738,2 Poor
1078739,2 Poor
1078740,1 Good
1078741,1 Good
1078742,1 Good
1078743,1 Good
1078744,2 Poor
1078745,2 Poor
1078746,2 Poor
1078748,3 Bad
1078749,1 Good
1078750,2 Poor
1078751,1 Good
1078752,1 Good
1078753,1 Good
1078754,1 Good
1078759,1 Good
1078760,1 Good
1078761,2 Poor
1078762,1 Good
1078763,1 Good
1078765,1 Good
1078766,1 Good
1078767,3 Bad
1078768,2 Poor
1078769,1 Good
1078770,2 Poor
1078771,2 Poor
1078772,1 Good
1078773,2 Poor
1078776,2 Poor
1078777,1 Good
1078778,1 Good
1078779,1 Good
1078780,2 Poor
1078781,1 Good
1078782,1 Good
1078783,1 Good
1078784,2 Poor
1078785,1 Good
1078786,2 Poor
1078787,1 Good
1078788,1 Good
1078789,2 Poor
1078791,2 Poor
1078793,1 Good
1078794,1 Good
1078795,2 Poor
1078796,2 Poor
1078798,2 Poor
1078799,1 Good
1078800,1 Good
1078806,1 Good
1078807,2 Poor
1078808,1 Good
1078809,2 Poor
1078811,1 Good
1078812,1 Good
1078816,2 Poor
1078817,1 Good
1078818,1 Good
1078826,1 Good
1078827,1 Good
1078828,1 Good
1078829,2 Poor
1078830,1 Good
1078831,2 Poor
1078832,1 Good
1078833,2 Poor
1078834,2 Poor
1078835,1 Good
1078836,2 Poor
1078837,1 Good
1078838,2 Poor
1078839,2 Poor
1078840,2 Poor
1078841,1 Good
1078842,1 Good
1078843,2 Poor
1078844,2 Poor
1078847,2 Poor
1078848,2 Poor
1078849,1 Good
1078851,2 Poor
1078852,2 Poor
1078853,2 Poor
1078854,1 Good
1078855,2 Poor
1078856,1 Good
1078857,1 Good
1078858,1 Good
1078859,1 Good
1078860,1 Good
1078861,2 Poor
1078862,1 Good
1078863,1 Good
1078864,2 Poor
1078865,1 Good
1078866,2 Poor
1078867,1 Good
1078868,1 Good
1078869,1 Good
1078870,1 Good
1078871,2 Poor
1078872,1 Good
1078873,2 Poor
1078874,1 Good
1078875,2 Poor
1078876,2 Poor
1078877,2 Poor
1078878,1 Good
1078879,1 Good
1078880,1 Good
1078881,1 Good
1078882,1 Good
1078883,2 Poor
1078884,1 Good
1078885,1 Good
1078886,1 Good
1078887,2 Poor
1078888,1 Good
1078889,2 Poor
1078890,1 Good
1078896,2 Poor
1078897,1 Good
1078899,2 Poor
1078900,1 Good
1078901,1 Good
1078902,1 Good
1078903,1 Good
1078904,1 Good
1078905,1 Good
1078906,2 Poor
1078907,1 Good
1078908,1 Good
1078909,2 Poor
1078910,1 Good
1078911,2 Poor
1078912,1 Good
1078913,1 Good
1078914,1 Good
1078915,1 Good
1078916,2 Poor
1078917,1 Good
1078918,1 Good
1078921,3 Bad
1078922,1 Good
1078923,1 Good
1078924,1 Good
1078925,1 Good
1078926,1 Good
1078927,1 Good
1078928,2 Poor
1078929,1 Good
1078930,1 Good
1078931,3 Bad
1078932,1 Good
1078933,1 Good
1078949,1 Good
1078950,1 Good
1078951,2 Poor
1078952,1 Good
1078953,2 Poor
1078954,1 Good
1078955,3 Bad
1078956,1 Good
1078958,1 Good
1078961,1 Good
1078962,1 Good
1078963,2 Poor
1078964,2 Poor
1078965,1 Good
1078970,1 Good
1078973,2 Poor
1078978,1 Good
1078993,1 Good
1078994,2 Poor
1078995,2 Poor
1078996,2 Poor
1078997,2 Poor
1078998,2 Poor
1079000,1 Good
1079001,2 Poor
1079002,2 Poor
1079003,1 Good
1079004,1 Good
1079005,2 Poor
1079007,3 Bad
1079008,2 Poor
1079009,4 Very bad
1079010,1 Good
1079011,2 Poor
1079021,2 Poor
1079022,2 Poor
1079023,2 Poor
1079024,1 Good
1079025,2 Poor
1079026,1 Good
1079027,2 Poor
1079028,1 Good
1079029,2 Poor
1079030,2 Poor
1079035,2 Poor
1079041,2 Poor
1079045,1 Good
1079051,1 Good
1079052,3 Bad
1079053,1 Good
1079054,1 Good
1079055,1 Good
1079056,1 Good
1079057,1 Good
1079058,2 Poor
1079062,2 Poor
1079065,1 Good
1079066,2 Poor
1079067,2 Poor
1079068,1 Good
1079069,2 Poor
1079070,1 Good
1079071,2 Poor
1079072,1 Good
1079073,1 Good
1079074,1 Good
1079075,2 Poor
1079076,2 Poor
1079077,1 Good
1079078,1 Good
1079079,2 Poor
1079080,1 Good
1079081,1 Good
1079082,2 Poor
1079083,2 Poor
1079084,1 Good
1079085,2 Poor
1079086,2 Poor
1079087,1 Good
1079088,1 Good
1079089,2 Poor
1079090,3 Bad
1079091,1 Good
1079092,2 Poor
1079094,1 Good
1079095,1 Good
1079096,2 Poor
1079097,1 Good
1079098,1 Good
1079099,2 Poor
1079100,1 Good
1079101,1 Good
1079102,1 Good
1079103,1 Good
1079104,1 Good
1079105,1 Good
1079106,1 Good
1079107,1 Good
1079108,2 Poor
1079109,2 Poor
1079110,2 Poor
1079111,2 Poor
1079112,2 Poor
1079113,1 Good
1079114,2 Poor
1079115,1 Good
1079116,2 Poor
1079117,1 Good
1079118,1 Good
1079119,1 Good
1079120,1 Good
1079121,1 Good
1079122,4 Very bad
1079123,4 Very bad
1079124,1 Good
1079125,1 Good
1079126,1 Good
1079127,2 Poor
1079128,1 Good
1079129,1 Good
1079130,1 Good
1079131,1 Good
1079132,2 Poor
1079133,1 Good
1079134,2 Poor
1079135,2 Poor
1079136,2 Poor
1079137,2 Poor
1079138,1 Good
1079139,2 Poor
1079140,2 Poor
1079141,1 Good
1079142,1 Good
1079143,2 Poor
1079144,2 Poor
1079145,2 Poor
1079146,1 Good
1079147,2 Poor
1079148,2 Poor
1079149,1 Good
1079150,2 Poor
1079151,2 Poor
1079152,1 Good
1079153,1 Good
1079154,3 Bad
1079155,4 Very bad
1079156,1 Good
1079157,2 Poor
1079160,2 Poor
1079161,1 Good
1079162,1 Good
1079163,1 Good
1079164,1 Good
1079165,2 Poor
1079166,1 Good
1079167,2 Poor
1079168,1 Good
1079169,1 Good
1079170,2 Poor
1079171,1 Good
1079172,1 Good
1079173,1 Good
1079174,1 Good
1079175,4 Very bad
1079176,1 Good
1079177,1 Good
1079178,2 Poor
1079179,2 Poor
1079180,1 Good
1079181,2 Poor
1079182,2 Poor
1079183,1 Good
1079184,1 Good
1079185,1 Good
1079186,2 Poor
1079187,1 Good
1079188,1 Good
1079189,1 Good
1079190,2 Poor
1079191,2 Poor
1079192,2 Poor
1079193,2 Poor
1079194,2 Poor
1079195,1 Good
1079196,1 Good
1079197,1 Good
1079220,2 Poor
1079221,2 Poor
1079222,2 Poor
1079223,2 Poor
1079224,1 Good
1079225,1 Good
1079226,2 Poor
1079227,2 Poor
1079230,1 Good
1079231,2 Poor
1079232,2 Poor
1079233,2 Poor
1079234,1 Good
1079235,2 Poor
1079236,1 Good
1079240,1 Good
1079241,2 Poor
1079242,1 Good
1079243,2 Poor
1079244,2 Poor
1079245,2 Poor
1079246,1 Good
1079247,2 Poor
1079248,1 Good
1079249,2 Poor
1079250,2 Poor
1079251,2 Poor
1079252,1 Good
1079253,1 Good
1079254,1 Good
1079255,2 Poor
1079256,2 Poor
1079260,2 Poor
1079261,2 Poor
1079270,1 Good
1079272,2 Poor
1079274,3 Bad
1079281,2 Poor
1079282,1 Good
1079283,1 Good
1079284,1 Good
1079285,2 Poor
1079286,1 Good
1079287,2 Poor
1079288,1 Good
1079289,2 Poor
1079290,2 Poor
1079291,1 Good
1079292,1 Good
1079293,1 Good
1079294,2 Poor
1079295,2 Poor
1079296,2 Poor
1079297,1 Good
1079298,1 Good
1079299,1 Good
1079300,2 Poor
1079301,1 Good
1079302,1 Good
1079303,1 Good
1079304,1 Good
